,Unnamed: 0,seller_id,seller_zip_code_prefix,seller_city,seller_state,review_score,total_sales,total_revenue,favorite_product,average_frequency,multiple_sales,main_product_ratio,days_since_last,dropped_off,cluster,price_per_order
1494,1494,cd52a8efd71af3336b14b5039b951cc1,88136,palhoca,SP,2.333333333333333,3,170.8,fashion_bags_accessories,36.5,1,100.0,288,True,2,56.93333333333334
1495,1495,79ed755314cfe6df0daef2c6cd3022cd,13503,rio claro,SP,4.72,25,3907.5000000000014,garden_tools,126.29166666666669,1,88.0,32,False,2,156.30000000000007
1496,1496,2c9e548be18521d1c43cde1c582c6de8,8752,mogi das cruzes,SP,3.896551724137931,174,6109.439999999987,stationery,61.8150289017341,1,77.01149425287356,13,False,2,35.111724137930956
1497,1497,bc47d5d1490df2b36add65d733eafaba,9163,santo andre,SP,3.28,25,1004.8,sports_leisure,76.45833333333333,1,100.0,32,False,2,40.192
1498,1498,7caa63f175b1cecbfaadd8b5ab9998c7,2750,sao paulo,SP,2.0,2,39.8,bed_bath_table,158.0,1,100.0,91,False,2,19.9
1499,1499,de66a66f2dd06bb9ec37aa96987466a3,20910,rio de janeiro,RJ,4.25,8,353.31999999999994,furniture_decor,38.0,1,75.0,582,True,3,44.16499999999999
1500,1500,fec6275253471ace26d209bbaa64cd0f,28605,nova friburgo,RJ,4.6,10,2840.0,health_beauty,58.66666666666666,1,100.0,65,True,2,284.0
1501,1501,c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP,3.829268292682927,123,13191.49999999998,art,75.45901639344262,1,86.9918699186992,23,False,2,107.24796747967463
1502,1502,c87abc38c8ed3240861729e1aeadf221,5713,sao paulo,SP,1.0,1,133.0,fashion_bags_accessories,735.0,0,100.0,257,False,1,133.0
1503,1503,07a9bc7f61396b658ddf3ac534efe44c,2925,sao paulo,SP,3.5,2,239.8,toys,0.0,1,100.0,440,True,2,119.9
1504,1504,822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ,3.87037037037037,108,3714.829999999998,bed_bath_table,75.72897196261681,1,92.5925925925926,49,False,2,34.39657407407406
1505,1505,a45314082d50d578a4721c9787ce09ab,15130,mirassol,SP,5.0,2,424.9,sports_leisure,15.0,1,50.0,22,True,3,212.45
1506,1506,98e164d549402270247f3c96a1a158ef,5083,sao paulo,SP,2.5,2,162.7,cool_stuff,73.0,1,100.0,387,True,2,81.35
1507,1507,59bbc819b99a733f02f0d6b49d1c253d,13043,campinas,SP,5.0,2,139.8,housewares,49.0,1,100.0,75,True,2,69.9
1508,1508,2e3be8a987a30d7544dbbda6861cc14e,30620,belo horizonte,MG,3.0526315789473686,19,4430.839999999998,computers_accessories,186.5,1,100.0,53,False,2,233.20210526315782
1509,1509,b6c6854d4d92a5f6f46be8869da3fa1a,1042,sao paulo,SP,1.0,1,69.9,sports_leisure,735.0,0,100.0,499,False,1,69.9
1510,1510,f1b93673502375d491780bb49d615dbc,12228,sao jose dos campos,SP,2.7,10,2638.93,construction_tools_construction,41.444444444444436,1,40.0,22,False,3,263.893
1511,1511,bbd3acfe6de99892e73940d3fdceaf68,9111,santo andre,SP,3.0,2,69.0,bed_bath_table,2.0,1,100.0,19,True,2,34.5
1512,1512,b3f19518fcec265b2e97af287725f981,15170,tanabi,SP,4.222222222222221,9,486.91,housewares,48.875,1,88.8888888888889,379,True,2,54.101111111111116
1513,1513,b2ba3715d723d245138f291a6fe42594,3470,sao paulo,SP,4.082644628099174,363,51676.88000000033,stationery,161.82872928176795,1,24.24242424242424,18,False,3,142.36055096418823
1514,1514,b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO,4.659090909090909,44,7726.9,housewares,78.34883720930233,1,100.0,19,False,2,175.61136363636362
1515,1515,31344c16881c08a8a72c6d2eb29918c1,36500,uba,MG,4.348837209302325,43,9615.699999999992,furniture_decor,189.26190476190484,1,100.0,20,False,2,223.62093023255795
1516,1516,4e42581f08e8cfc7c090f930bac4552a,13660,portoferreira,SP,1.0,4,336.0,kitchen_dining_laundry_garden_furniture,4.0,1,50.0,276,True,3,84.0
1517,1517,9a208dee8f95cfdf00760c4d627828ec,26125,belford roxo,RJ,1.0,1,269.9,health_beauty,735.0,0,100.0,570,False,1,269.9
1518,1518,d58d521f3789def2e7a22715e0badd93,3643,sao paulo,SP,3.5,2,65.98,computers_accessories,130.0,1,100.0,173,True,2,32.99
1519,1519,0aea4c6ae1505b3228ddf3dd7822ee5b,18080,sorocaba,SP,3.875,8,1427.91,watches_gifts,104.57142857142857,1,100.0,132,True,2,178.48875
1520,1520,b3809b8d4394588a47c8470ea331e135,4810,sao paulo,SP,4.0,1,89.0,electronics,735.0,0,100.0,65,False,1,89.0
1521,1521,fcb5ace8bcc92f75707dc0f01a27d269,7032,guarulhos,SP,3.808219178082192,73,8318.63,cool_stuff,97.58333333333331,1,20.54794520547945,31,False,3,113.95383561643834
1522,1522,6a0cbc8af2e8abd1bdfb777943d174c6,14312,batatais,SP,4.0285714285714285,35,3894.05,sports_leisure,98.73529411764706,1,88.57142857142857,67,False,2,111.25857142857143
1523,1523,1b0b0f4f95e962d6f32fe90c759d0479,2737,sao paulo,SP,5.0,2,139.8,health_beauty,258.0,1,100.0,24,False,2,69.9
1524,1524,70126eecc6aa1274392a1743866e9678,6449,barueri,SP,5.0,3,97.4,toys,24.5,1,66.66666666666666,46,True,3,32.46666666666667
1525,1525,cb0b3bcf14e0a709df412a99424a59d7,4255,sao paulo,SP,4.5,2,460.0,auto,10.0,1,100.0,146,True,2,230.0
1526,1526,8931a84a914b3fe9b1ddaa4d704947ca,8410,sao paulo,SP,3.8125,32,4668.299999999998,perfumery,161.90322580645162,1,100.0,52,False,2,145.88437499999995
1527,1527,7681ef142fd2c19048da7430856b5588,7074,guarulhos,SP,4.038961038961038,77,31941.81,computers,46.42105263157895,1,53.24675324675325,18,False,3,414.82870129870133
1528,1528,3771c85bac139d2344864ede5d9341e3,18087,sorocaba,SP,3.566666666666667,30,1433.3000000000006,unknown,56.3448275862069,1,73.33333333333333,271,True,3,47.776666666666685
1529,1529,7ddcbb64b5bc1ef36ca8c151f6ec77df,4403,sao paulo,SP,3.8837209302325584,344,55773.559999999816,cool_stuff,84.35568513119533,1,50.2906976744186,84,False,3,162.13244186046458
1530,1530,02b72cdeb9cfcc429f1af6f4e3f3b737,14940,ibitinga,SP,4.75,4,522.65,baby,15.333333333333336,1,100.0,18,True,2,130.6625
1531,1531,3481aa57cd91f9f9d3fa1fa12d9a3bf7,13360,capivari,SP,3.88,25,1773.0300000000002,furniture_decor,104.79166666666669,1,56.00000000000001,383,True,3,70.92120000000001
1532,1532,a218df5c097b0ca409cfaac1488cc7f6,14806,araraquara,SP,2.75,4,130.69,housewares,30.66666666666667,1,50.0,75,True,3,32.6725
1533,1533,bd0389da23d89b726abf911cccc54596,71691,brasilia,DF,4.2,90,7472.15999999999,computers_accessories,130.3370786516854,1,87.77777777777777,26,False,2,83.02399999999989
1534,1534,af3ef48d0e13835e529c29ac573c63e5,14802,araraquara,SP,3.761904761904762,21,1405.63,pet_shop,38.0,1,95.23809523809523,18,False,2,66.93476190476191
1535,1535,855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP,3.6911314984709485,327,32208.160000000054,baby,120.49079754601229,1,91.131498470948,14,False,2,98.49590214067295
1536,1536,77e4abfd739aed9c46480f90f81c0eb4,70767,brasilia,DF,4.777777777777779,18,3736.99,stationery,84.6470588235294,1,44.444444444444436,26,False,3,207.61055555555555
1537,1537,bac44fa8e13424950488659b5f765c41,4534,sao paulo,SP,5.0,1,19.9,furniture_decor,735.0,0,100.0,705,False,1,19.9
1538,1538,863d2ebcd347ce4922de7a0f9a5581d6,21041,rio de janeiro,RJ,3.947368421052632,19,1382.36,auto,151.5,1,100.0,27,False,2,72.7557894736842
1539,1539,1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR,3.931428571428572,175,25185.22000000001,computers_accessories,63.247126436781606,1,90.85714285714286,27,False,2,143.9155428571429
1540,1540,95b293867b5862941c9cd74f756a3c68,8223,sao paulo,SP,3.555555555555556,9,648.0999999999998,telephony,29.375,1,66.66666666666666,199,True,3,72.01111111111109
1541,1541,e62b2d6ac10570a035a30bafcf01d263,5767,sao paulo,SP,3.661971830985916,71,5340.3899999999985,tablets_printing_image,67.68571428571428,1,28.169014084507047,20,False,3,75.21676056338026
1542,1542,f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP,3.821428571428572,28,1751.8200000000004,auto,82.37037037037038,1,57.14285714285714,208,True,3,62.56500000000001
1543,1543,7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,RJ,4.111111111111111,18,1218.8,perfumery,78.11764705882355,1,100.0,39,False,2,67.71111111111111
1544,1544,6bb0724edf0b62fb91ac404873a97241,6700,cotia,SP,4.333333333333333,18,3653.0,electronics,106.70588235294115,1,100.0,161,True,2,202.94444444444446
1545,1545,112453736dbe3889cfb74e1aaa0ba0c1,3520,sao paulo,SP,4.071428571428571,14,1890.0,auto,12.538461538461537,1,85.71428571428571,22,True,2,135.0
1546,1546,f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP,3.4782608695652173,23,2813.0399999999986,furniture_decor,40.18181818181818,1,39.130434782608695,215,True,3,122.30608695652168
1547,1547,96f7c797de9ca20efbe14545bed63eec,14140,cravinhos,SP,1.0,3,138.60000000000002,perfumery,0.0,1,100.0,152,True,2,46.20000000000001
1548,1548,77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR,4.033419023136247,389,46610.40000000004,furniture_decor,130.96391752577318,1,97.68637532133677,15,False,2,119.8210796915168
1549,1549,297d5eccd19fa9a83b2630071ff105e4,80710,curitiba,PR,5.0,8,834.97,housewares,17.714285714285715,1,100.0,17,False,2,104.37125
1550,1550,191d55f7edb8524d525ed01b20fe32e8,73020,brasilia,DF,2.333333333333333,3,747.0,furniture_mattress_and_upholstery,46.5,1,100.0,234,True,2,249.0
1551,1551,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,8140,sao paulo,SP,3.65,20,21940.8,baby,69.89473684210526,1,95.0,83,True,2,1097.04
1552,1552,5733d806668f8712c24b9abaefbfa642,89803,chapeco,SP,5.0,2,243.8,construction_tools_safety,89.0,1,50.0,136,True,3,121.9
1553,1553,65b081a070633e057c462abdd6fb9dd8,75650,morrinhos,GO,4.35,20,1885.0900000000006,perfumery,76.36842105263158,1,100.0,125,True,2,94.25450000000004
1554,1554,edf96ef93ed595084bbcbd9224bd2894,1545,sao paulo,SP,3.7857142857142856,28,3757.0,electronics,188.3703703703704,1,96.42857142857143,24,False,2,134.17857142857142
1555,1555,6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP,4.117647058823529,136,6080.469999999997,auto,108.43703703703704,1,100.0,17,False,2,44.70933823529409
1556,1556,f3295428338a40977a03f555246a70f4,29032,vitoria,ES,3.571428571428572,7,644.9799999999998,health_beauty,28.66666666666667,1,57.14285714285714,216,True,3,92.13999999999997
1557,1557,75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,GO,4.325581395348837,43,1130.9899999999998,dvds_blu_ray,156.95238095238096,1,100.0,85,False,2,26.302093023255807
1558,1558,e5d4b2b0c3bca22085f7a19a28de0c42,89201,joinville,SC,4.5,4,205.8,housewares,65.0,1,50.0,287,True,3,51.45
1559,1559,6187a137b2af59dfdbad8d9f8c373c14,6268,osasco,SP,3.0,2,74.8,bed_bath_table,38.0,1,100.0,246,True,2,37.4
1560,1560,062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,RS,3.966666666666667,60,7520.999999999995,furniture_decor,51.66101694915254,1,38.333333333333336,364,True,3,125.34999999999992
1561,1561,c200c73f9d7e5a08ca439d6a0803da7c,83507,almirante tamandare,PR,1.0,2,40.0,sports_leisure,0.0,1,100.0,474,True,2,20.0
1562,1562,2ee0a0689f2f6a72f35a7cb6033f6e7e,19025,presidente prudente,SP,4.0,4,272.0,fashion_bags_accessories,4.333333333333333,1,100.0,287,True,2,68.0
1563,1563,a08692680c77d30a0b4280da5df01c5a,4719,sao paulo,SP,5.0,17,2433.0,computers_accessories,56.5625,1,100.0,226,True,2,143.11764705882354
1564,1564,dd533b429f380718b70ad9922c294bae,14781,barretos,SP,3.733333333333333,45,2819.7700000000023,toys,85.36363636363636,1,86.66666666666669,186,True,2,62.66155555555561
1565,1565,582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP,4.112676056338028,71,4702.959999999997,electronics,153.34285714285716,1,87.32394366197181,37,False,2,66.23887323943659
1566,1566,74636e24f01da9268b0ed88dacd8513e,2941,sao paulo,SP,4.0,4,776.0,housewares,71.33333333333333,1,75.0,26,False,3,194.0
1567,1567,09bad886111255c5b5030314fc7f1a4a,1022,sao paulo,SP,5.0,5,487.5,art,6.25,1,100.0,13,True,2,97.5
1568,1568,94144541854e298c2d976cb893b81343,94451,viamao,RS,4.3157894736842115,76,17286.279999999984,health_beauty,101.37333333333332,1,93.42105263157896,215,True,2,227.45105263157873
1569,1569,bf84056e679dbe9c69929847a40e338f,2537,sao paulo,SP,3.725,40,2024.04,health_beauty,27.051282051282055,1,97.5,133,True,2,50.601
1570,1570,21c62b998a043ebe31161d38f84929fc,60110,fortaleza,CE,4.5,4,750.49,auto,13.0,1,100.0,32,True,2,187.6225
1571,1571,02d35243ea2e497335cd0f076b45675d,59077,natal,RN,2.6875,16,5794.0,furniture_decor,79.2,1,100.0,38,False,2,362.125
1572,1572,1c129092bf23f28a5930387c980c0dfc,2972,sao paulo,SP,4.163636363636364,220,9553.619999999968,bed_bath_table,80.58447488584477,1,98.63636363636364,29,False,2,43.42554545454531
1573,1573,a1040efe9ff4a6f93c28b0499eada8f5,13210,jundiai,SP,5.0,1,1658.83,construction_tools_safety,735.0,0,100.0,218,False,1,1658.83
1574,1574,2d9e8987a2ea5cf88dce330249043ff1,15155,jaci,SP,4.5,2,239.8,furniture_living_room,15.0,1,100.0,22,True,2,119.9
1575,1575,fdf736c18c589ed030e058312203e1b2,37704,pocos de caldas,MG,5.0,1,30.0,computers_accessories,735.0,0,100.0,38,False,1,30.0
1576,1576,e433f5fd4050e3352b5d83522b7fe24b,86702,arapongas,PR,4.0,1,548.06,home_construction,735.0,0,100.0,17,False,1,548.06
1577,1577,b01c2b7b8599b325103ebcddc67413e1,95800,venancio aires,RS,4.75,4,169.45000000000005,health_beauty,22.33333333333333,1,100.0,22,False,2,42.36250000000001
1578,1578,bb5d956dece964a06c12bceb66b923ae,20930,rio de janeiro,RJ,5.0,2,1278.36,auto,28.0,1,100.0,202,True,2,639.18
1579,1579,3afc536624bc2e65bddfb5db33cc01f3,30150,belo horizonte,MG,3.5,6,312.0,electronics,78.4,1,100.0,89,True,2,52.0
1580,1580,8090490573c6c0aa343a7231ebcb8c86,4130,sao paulo - sp,SP,4.1923076923076925,26,3871.12,health_beauty,111.08,1,50.0,24,False,3,148.88923076923078
1581,1581,26d6bbee02420494d471c9f6436929c0,81530,curitiba,PR,4.6923076923076925,13,434.5100000000001,auto,43.91666666666666,1,76.92307692307693,15,False,2,33.42384615384616
1582,1582,602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,SP,2.9322033898305087,59,3839.139999999996,bed_bath_table,98.55172413793105,1,100.0,17,False,2,65.07016949152535
1583,1583,b347677812ea483b0f528eaf8cbc09b7,82540,curitiba,PR,4.523809523809524,21,7288.99,housewares,83.2,1,95.23809523809523,79,False,2,347.09476190476187
1584,1584,d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,PR,4.8,10,598.9999999999999,housewares,45.33333333333334,1,100.0,409,True,2,59.89999999999999
1585,1585,880ce4951cf857ab1d9e0b75c1d856f4,31255,belo horizont,MG,5.0,1,178.9,auto,735.0,0,100.0,208,False,1,178.9
1586,1586,b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP,4.143617021276596,188,10357.119999999968,furniture_decor,119.61497326203207,1,38.82978723404255,16,False,3,55.09106382978707
1587,1587,7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR,4.25,12,1638.99,pet_shop,191.3636363636364,1,75.0,76,False,3,136.5825
1588,1588,fad44952713764836814be105382aee5,21340,rio de janeiro,RJ,4.28125,32,5129.0,health_beauty,94.61290322580645,1,100.0,26,False,2,160.28125
1589,1589,f1ed6bd0a9b11b581f16c851c6a5a527,90240,porto alegre,RS,4.421052631578949,19,1677.2400000000002,furniture_decor,149.72222222222226,1,47.368421052631575,113,False,3,88.27578947368423
1590,1590,624f4ece8da4aafb77699233d480f8ef,5138,sao paulo,SP,4.127272727272727,55,9205.0,furniture_decor,181.33333333333331,1,98.1818181818182,21,False,2,167.36363636363637
1591,1591,95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ,3.964102564102564,195,11109.75999999998,housewares,103.36082474226805,1,26.66666666666667,25,False,3,56.973128205128106
1592,1592,1771297ac436903d1dd6b0e9279aa505,7025,guarulhos,SP,4.583333333333333,36,2881.2699999999986,baby,110.94285714285714,1,47.22222222222222,23,False,3,80.03527777777774
1593,1593,1d503743d2526f03f0c2c89540ee008c,1035,sao paulo,SP,4.235294117647058,17,516.04,auto,40.875,1,41.17647058823529,56,True,3,30.355294117647055
1594,1594,fc5a0d7a310a7a41abf86a458585ff2b,3655,sao paulo,SP,2.5,2,162.8,books_general_interest,347.0,1,100.0,116,False,2,81.4
1595,1595,e1bed63d68ac36fe1f3061befe196af5,13848,mogi guacu,SP,5.0,1,199.0,cool_stuff,735.0,0,100.0,587,False,1,199.0
1596,1596,73da1880b39c71de2b262bc7720c1494,13560,sao carlos,SP,5.0,2,398.0,housewares,167.0,1,100.0,243,True,2,199.0
1597,1597,df560393f3a51e74553ab94004ba5c87,87900,loanda,PR,3.724137931034482,29,3661.180000000001,garden_tools,159.89285714285714,1,65.51724137931035,183,True,3,126.2475862068966
1598,1598,253f95b3a0e6983ae18aed49fbc2b845,4141,sao paulo,SP,4.4,5,799.5,auto,36.75,1,100.0,90,True,2,159.9
1599,1599,834f3294fba9f932f56edc879193f925,14808,araraquara,SP,4.545454545454546,66,39907.5,cool_stuff,84.32307692307694,1,98.48484848484848,25,False,2,604.6590909090909
1600,1600,6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR,4.035714285714286,56,8341.89,telephony,179.52727272727273,1,82.14285714285714,19,False,2,148.9623214285714
1601,1601,08d0949a9a17c027262db1f3c450c26c,85804,cascavel,PR,3.5384615384615383,13,354.69999999999993,furniture_decor,85.66666666666667,1,100.0,17,False,2,27.28461538461538
1602,1602,11fb6f6d341adbe19e81733701704635,4133,sao paulo,SP,5.0,3,1197.0,bed_bath_table,17.5,1,100.0,15,False,2,399.0
1603,1603,04843805947f0fc584fc1969b6e50fe7,93900,ivoti,RS,5.0,2,1400.0,bed_bath_table,0.0,1,100.0,35,True,2,700.0
1604,1604,e3b4998c7a498169dc7bce44e6bb6277,3635,sao paulo,SP,2.6666666666666665,3,6897.9,cool_stuff,18.0,1,33.33333333333333,574,True,3,2299.2999999999997
1605,1605,a37c340b91cb0169e8b029db6440fba2,4424,sao paulo,SP,4.8,5,345.0,unknown,42.75,1,100.0,360,True,2,69.0
1606,1606,e628d4a53c109f09ca88098338b3a3f5,30170,belo horizonte,MG,1.0,1,285.0,garden_tools,735.0,0,100.0,272,False,1,285.0
1607,1607,381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,PR,4.391304347826087,46,7355.799999999998,watches_gifts,106.46666666666668,1,93.47826086956522,26,False,2,159.9086956521739
1608,1608,6fd52c528dcb38be2eea044946b811f8,8180,sao paulo,SP,3.4404761904761907,84,7743.020000000001,bed_bath_table,81.79518072289156,1,100.0,29,False,2,92.17880952380953
1609,1609,189ca3538ce9f920cacf0f982cbe223b,3589,sao paulo,SP,3.8,5,419.0,stationery,11.25,1,100.0,33,True,2,83.8
1610,1610,20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,andira-pr,PR,3.843137254901962,51,861.8999999999992,furniture_decor,101.48,1,100.0,19,False,2,16.899999999999984
1611,1611,7e79d65b5c6f1f544b7daea036acf720,9572,sao caetano do sul,SP,4.5,4,517.8,toys,59.33333333333334,1,100.0,320,True,2,129.45
1612,1612,fd435faa3c0422b60440ea3480d0e77c,58073,joao pessoa,PB,5.0,1,749.0,electronics,735.0,0,100.0,20,False,1,749.0
1613,1613,6bef34c5be6f2bbd70aa5165f6df94b1,89120,timbo,SC,2.0,2,1198.0,consoles_games,17.0,1,100.0,40,True,2,599.0
1614,1614,ae9690c6e8fee182c28c9ff8e11ca52c,4361,sao paulo,SP,5.0,1,47.4,furniture_decor,735.0,0,100.0,700,False,1,47.4
1615,1615,f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR,4.189873417721518,79,2115.3500000000013,furniture_decor,102.07692307692308,1,41.77215189873418,23,False,3,26.77658227848103
1616,1616,5bba18b40e8c973b0f32e748004775b0,15840,itajobi,SP,5.0,1,739.98,furniture_decor,735.0,0,100.0,699,False,1,739.98
1617,1617,7b7f91e98f8c6def45a1407923304402,6154,osasco,SP,3.5,14,417.46999999999986,housewares,25.23076923076923,1,78.57142857142857,49,True,2,29.819285714285705
1618,1618,4c2b230173bb36f9b240f2b8ac11786e,3933,sao paulo,SP,3.7312138728323703,346,14592.269999999917,sports_leisure,92.1536231884058,1,99.71098265895954,20,False,2,42.17419075144485
1619,1619,a23266650e7c84bb93fbbba502137478,90220,porto alegre,RS,3.25,16,1512.4000000000005,garden_tools,40.0,1,31.25,254,True,3,94.52500000000003
1620,1620,d2df77822373f19934e87694d8640767,86706,arapongas,PR,3.0,2,155.9,baby,7.0,1,50.0,136,True,3,77.95
1621,1621,8fbd63429be6d3e5e6d1a709b6464802,9130,santo andre,SP,4.625,8,1061.4,auto,18.285714285714285,1,100.0,73,True,2,132.675
1622,1622,ac6417315ae5da8f9a38ee11de6f7780,7400,aruja,SP,3.75,8,788.9,garden_tools,270.42857142857144,1,50.0,135,False,3,98.6125
1623,1623,81336a0f57a33776419727a300249e90,13560,sao carlos,SP,3.684210526315789,19,1374.8500000000006,sports_leisure,89.33333333333331,1,89.47368421052632,140,True,2,72.3605263157895
1624,1624,02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,SP,4.568181818181818,44,6378.0,sports_leisure,32.65116279069768,1,93.18181818181816,18,False,2,144.95454545454547
1625,1625,56db5c0782e8f7ddc9343f9576ff6d16,88132,palhoca,SC,3.0,2,734.8,air_conditioning,556.0,1,100.0,33,False,1,367.4
1626,1626,29fe9f200d3fa0c668d2aa1ec7e08dfb,88330,balneario camboriu,SC,4.0,5,400.0,telephony,47.0,1,100.0,371,True,2,80.0
1627,1627,271b8923c6a549e02d3c9fd1f8c0422b,11704,praia grande,SP,4.0,1,105.19,construction_tools_construction,735.0,0,100.0,41,False,1,105.19
1628,1628,4e06067cc08b3f41d837768d392c3ee3,32604,betim,MG,4.173913043478262,46,941.72,perfumery,76.62222222222222,1,100.0,36,False,2,20.47217391304348
1629,1629,ec933281fb017b5020d06df29c3f77e8,3820,sao paulo,SP,5.0,8,1432.0,baby,120.42857142857143,1,100.0,41,False,2,179.0
1630,1630,49e7217cfe4e427191c378ec626d8737,35570,formiga,MG,3.928571428571429,14,3002.700000000001,housewares,131.76923076923077,1,92.85714285714286,105,False,2,214.4785714285715
1631,1631,34f563c82a85b99ae9e6d60db5fc2e28,93700,campo bom,RS,4.625,8,2332.3,musical_instruments,46.28571428571429,1,62.5,34,False,3,291.5375
1632,1632,4ddeb3e828550cddc8d45c8bc36ab2d1,1131,sao paulo,SP,5.0,1,152.0,cool_stuff,735.0,0,100.0,543,False,1,152.0
1633,1633,90d4125885ab6c86e8820a722be71974,6780,taboao da serra,SP,1.0,5,1299.5500000000004,consoles_games,0.0,1,100.0,149,True,2,259.9100000000001
1634,1634,3a734b715d333a2588a3d54a0c9b8746,6132,osasco,SP,4.208333333333333,24,2463.52,telephony,30.73913043478261,1,45.83333333333333,238,True,3,102.64666666666666
1635,1635,f5b84683a9bf9e1df748cf40f601b39c,1127,sao paulo,SP,5.0,1,83.9,baby,735.0,0,100.0,701,False,1,83.9
1636,1636,392e0502231ae2f8b29994ef6398cd77,18760,cerqueira cesar,SP,4.0,20,1871.7000000000005,health_beauty,134.4736842105263,1,100.0,54,False,2,93.58500000000002
1637,1637,5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP,4.052631578947368,95,6610.789999999994,auto,89.05319148936171,1,94.73684210526315,19,False,2,69.58726315789467
1638,1638,6e85dc5ecd97a61094b89b046a509d8e,15845,marapoama,SP,1.0,1,169.9,watches_gifts,735.0,0,100.0,483,False,1,169.9
1639,1639,417a1e6c7321084d2a0ae0d023cfad93,95885,imigrante,RS,5.0,1,48.9,housewares,735.0,0,100.0,221,False,1,48.9
1640,1640,013900e863eace745d3ec7614cab5b1a,80740,curitiba,PR,4.730769230769232,26,1619.6999999999996,fashion_shoes,80.28,1,57.69230769230769,149,True,3,62.29615384615383
1641,1641,c157bdeedcbc9a8e3c8bf0d87ff24428,18120,mairinque,SP,4.5,10,514.2699999999999,unknown,29.555555555555557,1,80.0,385,True,2,51.426999999999985
1642,1642,fa3a0b5aabb344b9a92e3524b0202123,83020,sao jose dos pinhais,SP,4.142857142857143,7,1789.0,musical_instruments,78.0,1,100.0,85,True,2,255.57142857142858
1643,1643,88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP,4.5,14,1372.97,small_appliances_home_oven_and_coffee,26.153846153846153,1,57.14285714285714,20,False,3,98.06928571428571
1644,1644,c13ef0cfbe42f190780f621ce81f2234,1207,sao paulo sp,SP,3.0,1,390.0,electronics,735.0,0,100.0,234,False,1,390.0
1645,1645,fc908879b9ca1bd65419e54e50432d38,4558,sao paulo,SP,5.0,4,119.2,books_general_interest,118.0,1,100.0,46,False,2,29.8
1646,1646,c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,RS,3.4117647058823533,17,1825.6800000000005,housewares,9.875,1,94.11764705882351,20,True,2,107.39294117647061
1647,1647,17a053fcb14bd219540cbde0df490be0,13843,mogi guacu,SP,4.181208053691275,149,40703.140000000116,office_furniture,108.85810810810813,1,96.64429530201343,27,False,2,273.1754362416115
1648,1648,2d34636518ba88f5349b732fcf8ba2e4,1039,sao paulo,SP,5.0,1,150.0,music,735.0,0,100.0,132,False,1,150.0
1649,1649,d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,RJ,4.2,5,721.89,computers_accessories,30.25,1,80.0,21,False,2,144.378
1650,1650,458d868c9642f55f18f04e951a3fdde6,90670,porto alegre,RS,5.0,2,2718.0,health_beauty,61.0,1,100.0,404,True,2,1359.0
1651,1651,41b14765bd56c8ad10971074380f9c0c,9070,santo andre,SP,4.1,10,395.5,computers_accessories,43.88888888888889,1,100.0,42,False,2,39.55
1652,1652,e439f7176d763f92de325271111b2fd5,89219,joinville,SC,5.0,7,1348.4,electronics,20.666666666666668,1,100.0,39,True,2,192.62857142857143
1653,1653,7f2617c58d5d06806987308b45654351,4571,sao paulo,SP,3.8695652173913038,23,3656.800000000001,sports_leisure,112.63636363636364,1,100.0,80,False,2,158.99130434782614
1654,1654,cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,SP,4.8,10,873.9999999999999,toys,78.1111111111111,1,100.0,22,False,2,87.39999999999999
1655,1655,04ee0ec01589969663ba5967c0e0bdc0,95910,lajeado,RS,5.0,1,289.49,arts_and_craftmanship,735.0,0,100.0,19,False,1,289.49
1656,1656,f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,SP,4.064516129032258,31,3900.090000000001,toys,76.43333333333334,1,83.87096774193549,281,True,2,125.80935483870971
